date,Region,confirmed,last_day,1_day_change,3_day_change,7_day_change,14_day_change,Population,Infection_rate
2020-06-13,USA_Alaska,29,15,-2,5,4,10,726868,3.9897202793354505
2020-06-14,USA_Alaska,7,29,14,9,17,25,726868,0.9630359294947638
2020-06-15,USA_Alaska,3,7,-22,-10,-1,-19,726868,0.41272968406918453
2020-06-16,USA_Alaska,12,3,-4,-12,-16,-4,726868,1.6509187362767381
2020-06-17,USA_Alaska,20,12,9,-17,2,-8,726868,2.751531227127897
2020-06-18,USA_Alaska,12,20,8,13,0,2,726868,1.6509187362767381
2020-06-19,USA_Alaska,13,12,-8,9,-5,4,726868,1.7884952976331328
2020-06-20,USA_Alaska,21,13,1,1,-2,2,726868,2.8891077884842913
2020-06-21,USA_Alaska,11,21,8,1,-8,9,726868,1.513342174920343
2020-06-22,USA_Alaska,6,11,-10,-1,4,3,726868,0.8254593681383691
2020-06-23,USA_Alaska,2,6,-5,-7,3,-13,726868,0.27515312271278963
2020-06-24,USA_Alaska,29,2,-4,-19,-10,-8,726868,3.9897202793354505
2020-06-25,USA_Alaska,24,29,27,18,9,9,726868,3.3018374725534763
2020-06-26,USA_Alaska,20,24,-5,18,12,7,726868,2.751531227127897
2020-06-27,USA_Alaska,18,20,-4,18,7,5,726868,2.476378104415107
2020-06-28,USA_Alaska,29,18,-2,-11,-3,-11,726868,3.9897202793354505
2020-06-29,USA_Alaska,21,29,11,5,18,22,726868,2.8891077884842913
2020-06-30,USA_Alaska,36,21,-8,1,15,18,726868,4.952756208830214
2020-07-01,USA_Alaska,38,36,15,18,34,24,726868,5.227909331543003
2020-07-02,USA_Alaska,39,38,2,9,9,18,726868,5.3654858928993985
2020-07-03,USA_Alaska,46,39,1,18,15,27,726868,6.328521822394162
2020-07-04,USA_Alaska,47,46,7,10,26,33,726868,6.466098383750557
2020-07-05,USA_Alaska,27,47,1,9,29,26,726868,3.7145671566226603
2020-07-06,USA_Alaska,28,27,-20,-12,-2,16,726868,3.852143717979055
2020-07-07,USA_Alaska,18,28,1,-18,7,22,726868,2.476378104415107
2020-07-08,USA_Alaska,42,18,-10,-29,-18,16,726868,5.778215576968583
2020-07-09,USA_Alaska,46,42,24,15,4,13,726868,6.328521822394162
2020-07-10,USA_Alaska,55,46,4,18,7,22,726868,7.566710874601716
2020-07-11,USA_Alaska,62,55,9,37,9,35,726868,8.52974680409648
2020-07-12,USA_Alaska,94,62,7,20,15,44,726868,12.932196767501114
2020-07-13,USA_Alaska,60,94,32,48,67,65,726868,8.25459368138369
2020-07-14,USA_Alaska,40,60,-34,5,32,39,726868,5.503062454255794
2020-07-15,USA_Alaska,52,40,-20,-22,22,4,726868,7.153981190532531
2020-07-16,USA_Alaska,62,52,12,-42,10,14,726868,8.52974680409648
2020-07-17,USA_Alaska,41,62,10,2,16,23,726868,5.640639015612188
2020-07-18,USA_Alaska,62,41,-21,1,-14,-5,726868,8.52974680409648
2020-07-19,USA_Alaska,79,62,21,10,0,15,726868,10.868548347155192
2020-07-20,USA_Alaska,75,79,17,17,-15,52,726868,10.318242101729613
2020-07-21,USA_Alaska,92,75,-4,34,15,47,726868,12.657043644788324
2020-07-22,USA_Alaska,89,92,17,30,52,74,726868,12.244313960719142
2020-07-23,USA_Alaska,62,89,-3,10,37,47,726868,8.52974680409648
2020-07-24,USA_Alaska,56,62,-27,-13,0,16,726868,7.70428743595811
2020-07-25,USA_Alaska,90,56,-6,-36,15,1,726868,12.381890522075535
2020-07-26,USA_Alaska,186,90,34,1,28,28,726868,25.589240412289442
2020-07-27,USA_Alaska,98,186,96,124,107,92,726868,13.482503012926694
2020-07-28,USA_Alaska,107,98,-88,42,23,38,726868,14.720692065134248
2020-07-29,USA_Alaska,68,107,9,17,15,67,726868,9.35520617223485
2020-07-30,USA_Alaska,81,68,-39,-118,-21,16,726868,11.143701469867981
2020-07-31,USA_Alaska,111,81,13,-17,19,19,726868,15.270998310559825
2020-08-01,USA_Alaska,146,111,30,4,55,70,726868,20.086177958033648
2020-08-02,USA_Alaska,144,146,35,78,56,84,726868,19.811024835320858
2020-08-03,USA_Alaska,61,144,-2,63,-42,65,726868,8.392170242740084
2020-08-04,USA_Alaska,53,61,-83,-50,-37,-14,726868,7.291557751888926
2020-08-05,USA_Alaska,54,53,-8,-93,-54,-39,726868,7.429134313245321
2020-08-06,USA_Alaska,35,54,1,-90,-14,-35,726868,4.815179647473819
2020-08-07,USA_Alaska,53,35,-19,-26,-46,-27,726868,7.291557751888926
2020-08-08,USA_Alaska,77,53,18,0,-58,-3,726868,10.593395224442402
2020-08-09,USA_Alaska,98,77,24,23,-69,-13,726868,13.482503012926694
2020-08-10,USA_Alaska,63,98,21,63,-46,-88,726868,8.667323365452875
2020-08-11,USA_Alaska,45,63,-35,10,2,-35,726868,6.1909452610377675
2020-08-12,USA_Alaska,60,45,-18,-32,-8,-62,726868,8.25459368138369
2020-08-13,USA_Alaska,84,60,15,-38,6,-8,726868,11.556431153937165
2020-08-14,USA_Alaska,110,84,24,21,49,3,726868,15.133421749203432
2020-08-15,USA_Alaska,83,110,26,65,57,-1,726868,11.418854592580772
2020-08-16,USA_Alaska,103,83,-27,23,6,-63,726868,14.170385819708669
2020-08-17,USA_Alaska,50,103,20,19,5,-41,726868,6.878828067819742
2020-08-18,USA_Alaska,62,50,-53,-60,-13,-11,726868,8.52974680409648
2020-08-19,USA_Alaska,67,62,12,-21,17,9,726868,9.217629610878454
2020-08-20,USA_Alaska,82,67,5,-36,7,13,726868,11.281278031224376
2020-08-21,USA_Alaska,68,82,15,32,-2,47,726868,9.35520617223485
2020-08-22,USA_Alaska,89,68,-14,6,-42,15,726868,12.244313960719142
2020-01-22,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-01-23,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-01-24,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-01-25,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-01-26,USA_Arizona,1,0,0,0,0,0,7080822,0.014122654121230559
2020-01-27,USA_Arizona,0,1,1,1,0,0,7080822,0.0
2020-01-28,USA_Arizona,0,0,-1,0,0,0,7080822,0.0
2020-01-29,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-01-30,USA_Arizona,0,0,0,-1,0,0,7080822,0.0
2020-01-31,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-01,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-02,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-03,USA_Arizona,0,0,0,0,-1,0,7080822,0.0
2020-02-04,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-05,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-06,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-07,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-08,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-09,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-10,USA_Arizona,0,0,0,0,0,-1,7080822,0.0
2020-02-11,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-12,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-13,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-14,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-15,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-16,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-17,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-18,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-19,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-20,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-21,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-22,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-23,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-24,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-25,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-26,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-27,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-28,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-02-29,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-03-01,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-03-02,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-03-03,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-03-04,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-03-05,USA_Arizona,0,0,0,0,0,0,7080822,0.0
2020-03-06,USA_Arizona,1,0,0,0,0,0,7080822,0.014122654121230559
2020-03-07,USA_Arizona,2,1,1,1,1,1,7080822,0.028245308242461117
2020-03-08,USA_Arizona,0,2,1,2,2,2,7080822,0.0
2020-03-09,USA_Arizona,0,0,-2,0,0,0,7080822,0.0
2020-03-10,USA_Arizona,2,0,0,-1,0,0,7080822,0.028245308242461117
2020-03-11,USA_Arizona,3,2,2,0,2,2,7080822,0.042367962363691676
2020-03-12,USA_Arizona,0,3,1,3,3,3,7080822,0.0
2020-03-13,USA_Arizona,0,0,-3,0,0,0,7080822,0.0
2020-03-14,USA_Arizona,3,0,0,-2,-1,0,7080822,0.042367962363691676
2020-03-15,USA_Arizona,0,3,3,0,1,3,7080822,0.0
2020-03-16,USA_Arizona,6,0,-3,0,0,0,7080822,0.08473592472738335
2020-03-17,USA_Arizona,2,6,6,6,6,6,7080822,0.028245308242461117
2020-03-18,USA_Arizona,7,2,-4,-1,0,2,7080822,0.09885857884861389
2020-03-19,USA_Arizona,18,7,5,7,4,7,7080822,0.25420777418215
2020-03-20,USA_Arizona,23,18,11,12,18,18,7080822,0.32482104478830287
2020-03-21,USA_Arizona,36,23,5,21,23,22,7080822,0.5084155483643
2020-03-22,USA_Arizona,48,36,13,29,33,34,7080822,0.6778873978190668
2020-03-23,USA_Arizona,83,48,12,30,48,48,7080822,1.1721802920621363
2020-03-24,USA_Arizona,91,83,35,60,77,83,7080822,1.2851615250319808
2020-03-25,USA_Arizona,75,91,8,55,89,89,7080822,1.059199059092292
2020-03-26,USA_Arizona,107,75,-16,27,68,72,7080822,1.5111239909716698
2020-03-27,USA_Arizona,157,107,32,24,89,107,7080822,2.2172566970331973
2020-03-28,USA_Arizona,108,157,50,66,134,157,7080822,1.5252466450929003
2020-03-29,USA_Arizona,146,108,-49,33,72,105,7080822,2.061907501699661
2020-03-30,USA_Arizona,238,146,38,39,98,146,7080822,3.3611916808528726
2020-03-31,USA_Arizona,132,238,92,81,155,232,7080822,1.8641903440024337
2020-04-01,USA_Arizona,124,132,-106,24,41,130,7080822,1.7512091110325891
2020-04-02,USA_Arizona,183,124,-8,-22,49,117,7080822,2.584445704185192
2020-04-03,USA_Arizona,173,183,59,-55,76,165,7080822,2.4432191629728868
2020-04-04,USA_Arizona,250,173,-10,41,16,150,7080822,3.5306635303076392
2020-04-05,USA_Arizona,250,250,77,126,142,214,7080822,3.5306635303076392
2020-04-06,USA_Arizona,191,250,0,67,104,202,7080822,2.6974269371550363
2020-04-07,USA_Arizona,115,191,-59,18,-47,108,7080822,1.6241052239415141
2020-04-08,USA_Arizona,151,115,-76,-135,-17,24,7080822,2.1325207723058144
2020-04-09,USA_Arizona,292,151,36,-99,27,76,7080822,4.123815003399322
2020-04-10,USA_Arizona,94,292,141,101,109,185,7080822,1.3275294873956724
2020-04-11,USA_Arizona,281,94,-198,-21,-79,-63,7080822,3.968465808065787
2020-04-12,USA_Arizona,149,281,187,130,31,173,7080822,2.104275464063353
2020-04-13,USA_Arizona,163,149,-132,-143,-101,3,7080822,2.3019926217605806
2020-04-14,USA_Arizona,104,163,14,69,-28,-75,7080822,1.468756028607978
2020-04-15,USA_Arizona,155,104,-59,-177,-11,-28,7080822,2.1890113887907363
2020-04-16,USA_Arizona,273,155,51,6,4,31,7080822,3.855484575095942
2020-04-17,USA_Arizona,274,273,118,110,-19,90,7080822,3.869607229217173
2020-04-18,USA_Arizona,213,274,1,170,180,101,7080822,3.0081253278221087
2020-04-19,USA_Arizona,209,213,-61,58,-68,-37,7080822,2.951634711337187
2020-04-20,USA_Arizona,135,209,-4,-64,60,-41,7080822,1.9065583063661253
2020-04-21,USA_Arizona,188,135,-74,-139,-28,-56,7080822,2.655058974791345
2020-04-22,USA_Arizona,217,188,53,-25,84,73,7080822,3.064615944307031
2020-04-23,USA_Arizona,299,217,29,8,62,66,7080822,4.222673582247937
2020-04-24,USA_Arizona,273,299,82,164,26,7,7080822,3.855484575095942
2020-04-25,USA_Arizona,241,273,-26,85,-1,179,7080822,3.403559643216564
2020-04-26,USA_Arizona,248,241,-32,24,28,-40,7080822,3.5024182220651783
2020-04-27,USA_Arizona,191,248,7,-51,39,99,7080822,2.6974269371550363
2020-04-28,USA_Arizona,230,191,-57,-82,56,28,7080822,3.2482104478830283
2020-04-29,USA_Arizona,254,230,39,-11,42,126,7080822,3.5871541467925616
2020-04-30,USA_Arizona,446,254,24,6,37,99,7080822,6.298703738068829
2020-05-01,USA_Arizona,314,446,192,255,147,173,7080822,4.4345133940663946
2020-05-02,USA_Arizona,395,314,-132,84,41,40,7080822,5.57844837788607
2020-05-03,USA_Arizona,276,395,81,141,154,182,7080822,3.8978525374596336
2020-05-04,USA_Arizona,284,276,-119,-170,28,67,7080822,4.010833770429478
2020-05-05,USA_Arizona,381,284,8,-30,93,149,7080822,5.380731220188843
2020-05-06,USA_Arizona,402,381,97,-14,151,193,7080822,5.677306956734684
2020-05-07,USA_Arizona,238,402,21,126,148,185,7080822,3.3611916808528726
2020-05-08,USA_Arizona,581,238,-164,-46,-208,-61,7080822,8.205262044434953
2020-05-09,USA_Arizona,434,581,343,200,267,308,7080822,6.129231888614062
2020-05-10,USA_Arizona,159,434,-147,32,39,193,7080822,2.2455020052756587
2020-05-11,USA_Arizona,264,159,-275,-79,-117,-89,7080822,3.7283806880048673
2020-05-12,USA_Arizona,353,264,105,-317,-20,73,7080822,4.985296904794387
2020-05-13,USA_Arizona,480,353,89,-81,-28,123,7080822,6.778873978190668
2020-05-14,USA_Arizona,458,480,127,321,78,226,7080822,6.468175587523595
2020-05-15,USA_Arizona,495,458,-22,194,220,12,7080822,6.990713790009125
2020-05-16,USA_Arizona,497,495,37,142,-86,181,7080822,7.018959098251587
2020-05-17,USA_Arizona,279,497,2,17,63,102,7080822,3.940220499823326
2020-05-18,USA_Arizona,263,279,-218,-179,120,3,7080822,3.7142580338836364
2020-05-19,USA_Arizona,368,263,-16,-232,-1,-21,7080822,5.197136716612846
2020-05-20,USA_Arizona,330,368,105,-129,15,-13,7080822,4.660475860006084
2020-05-21,USA_Arizona,442,330,-38,51,-150,-72,7080822,6.242213121583906
2020-05-22,USA_Arizona,276,442,112,179,-16,204,7080822,3.8978525374596336
2020-05-23,USA_Arizona,429,276,-166,-92,-219,-305,7080822,6.058618618007909
2020-05-24,USA_Arizona,324,429,153,99,-68,-5,7080822,4.575739935278701
2020-05-25,USA_Arizona,198,324,-105,-118,45,165,7080822,2.7962855160036506
2020-05-26,USA_Arizona,289,198,-126,-78,-65,-66,7080822,4.081447041035631
2020-05-27,USA_Arizona,454,289,91,-140,-79,-64,7080822,6.411684971038674
2020-05-28,USA_Arizona,559,454,165,130,124,-26,7080822,7.894563653767882
2020-05-29,USA_Arizona,595,559,105,361,117,101,7080822,8.402979202132181
2020-05-30,USA_Arizona,786,595,36,306,319,100,7080822,11.10040613928722
2020-05-31,USA_Arizona,678,786,191,332,357,289,7080822,9.575159494194317
2020-06-01,USA_Arizona,193,678,-108,119,354,399,7080822,2.7256722453974973
2020-06-02,USA_Arizona,1135,193,-485,-402,-5,-70,7080822,16.029212427596683
2020-06-03,USA_Arizona,1092,1135,942,349,846,767,7080822,15.421938300383768
2020-06-04,USA_Arizona,530,1092,-43,414,638,762,7080822,7.485006684252196
2020-06-05,USA_Arizona,1553,530,-562,337,-29,88,7080822,21.932481850271056
2020-06-06,USA_Arizona,1012,1553,1023,418,958,1277,7080822,14.292125970685326
2020-06-07,USA_Arizona,1538,1012,-541,-80,226,583,7080822,21.720642038452596
2020-06-08,USA_Arizona,689,1538,526,1008,860,1214,7080822,9.730508689527856
2020-06-09,USA_Arizona,618,689,-849,-864,496,491,7080822,8.727800246920484
2020-06-10,USA_Arizona,1556,618,-71,-394,-517,329,7080822,21.974849812634748
2020-06-11,USA_Arizona,1415,1556,938,18,464,1102,7080822,19.98355558154124
2020-06-12,USA_Arizona,1772,1415,-141,726,885,856,7080822,25.02534310282055
2020-06-13,USA_Arizona,1621,1772,357,1154,219,1177,7080822,22.892822330514733
2020-06-14,USA_Arizona,1046,1621,-151,65,609,835,7080822,14.772296210807163
2020-06-15,USA_Arizona,1138,1046,-575,-369,-492,368,7080822,16.071580389960374
2020-06-16,USA_Arizona,2341,1138,92,-634,449,945,7080822,33.06113329780073
2020-06-17,USA_Arizona,1752,2341,1203,720,1723,1206,7080822,24.74289002039594
2020-06-18,USA_Arizona,2508,1752,-589,706,196,660,7080822,35.41961653604624
2020-06-19,USA_Arizona,3465,2508,756,1370,1093,1978,7080822,48.934996530063884
2020-06-20,USA_Arizona,3217,3465,957,1124,1693,1912,7080822,45.4325783079987
2020-06-21,USA_Arizona,2464,3217,-248,1465,1596,2205,7080822,34.79821975471209
2020-06-22,USA_Arizona,2008,2464,-753,-44,1418,926,7080822,28.358289475430958
2020-06-23,USA_Arizona,3779,2008,-456,-1457,870,1319,7080822,53.36950992413027
2020-06-24,USA_Arizona,1812,3779,1771,562,1438,3161,7080822,25.59024926766977
2020-06-25,USA_Arizona,3091,1812,-1967,-652,60,256,7080822,43.653123888723655
2020-06-26,USA_Arizona,3378,3091,1279,1083,583,1676,7080822,47.706325621516825
2020-06-27,USA_Arizona,3465,3378,287,-401,-87,1606,7080822,48.934996530063884
2020-06-28,USA_Arizona,3796,3465,87,1653,248,1844,7080822,53.6095950441912
2020-06-29,USA_Arizona,625,3796,331,705,1332,2750,7080822,8.826658825769098
2020-06-30,USA_Arizona,4683,625,-3171,-2753,-1383,-513,7080822,66.13638924972271
2020-07-01,USA_Arizona,4877,4683,4058,1218,904,2342,7080822,68.87618414924144
2020-07-02,USA_Arizona,3340,4877,194,1081,3065,3125,7080822,47.16966476491006
2020-07-03,USA_Arizona,4427,3340,-1537,2715,249,832,7080822,62.52098979468767
2020-07-04,USA_Arizona,2695,4427,1087,-256,1049,962,7080822,38.06055285671635
2020-07-05,USA_Arizona,3536,2695,-1732,-2182,-770,-522,7080822,49.93770497267125
2020-07-06,USA_Arizona,3352,3536,841,196,-260,1072,7080822,47.33913661436483
2020-07-07,USA_Arizona,3639,3352,-184,-1075,2727,1344,7080822,51.392338347158
2020-07-08,USA_Arizona,3520,3639,287,944,-1044,-140,7080822,49.71174250673156
2020-07-09,USA_Arizona,4057,3520,-119,-16,-1357,1708,7080822,57.29560776983237
2020-07-10,USA_Arizona,4221,4057,537,705,717,966,7080822,59.611723045714186
2020-07-11,USA_Arizona,3038,4221,164,582,-206,843,7080822,42.90462322029844
2020-07-12,USA_Arizona,2537,3038,-1183,-482,343,-427,7080822,35.829173505561926
2020-07-13,USA_Arizona,1357,2537,-501,-1520,-999,-1259,7080822,19.164441642509868
2020-07-14,USA_Arizona,4273,1357,-1180,-2864,-1995,732,7080822,60.34610106001818
2020-07-15,USA_Arizona,3257,4273,2916,1235,634,-410,7080822,45.99748447284792
2020-07-16,USA_Arizona,3259,3257,-1016,720,-263,-1620,7080822,46.025729781090384
2020-07-17,USA_Arizona,3910,3259,2,1902,-798,-81,7080822,55.219577614011484
2020-07-18,USA_Arizona,2742,3910,651,-363,-311,-517,7080822,38.72431760041419
2020-07-19,USA_Arizona,2359,2742,-1168,-515,-296,47,7080822,33.315341071982886
2020-07-20,USA_Arizona,1559,2359,-383,-900,-178,-1177,7080822,22.01721777499844
2020-07-21,USA_Arizona,3500,1559,-800,-2351,202,-1793,7080822,49.429289424306944
2020-07-22,USA_Arizona,1926,3500,1941,758,-773,-139,7080822,27.20023183749005
2020-07-23,USA_Arizona,2335,1926,-1574,-433,-1331,-1594,7080822,32.976397373073354
2020-07-24,USA_Arizona,3357,2335,409,776,-924,-1722,7080822,47.409749884970985
2020-07-25,USA_Arizona,3740,3357,1022,-143,-553,-864,7080822,52.81872641340229
2020-07-26,USA_Arizona,1973,3740,383,1814,998,702,7080822,27.863996581187887
2020-07-27,USA_Arizona,1813,1973,-1767,-362,-386,-564,7080822,25.604371921791003
2020-07-28,USA_Arizona,2107,1813,-160,-1544,254,456,7080822,29.756432233432786
2020-07-29,USA_Arizona,2339,2107,294,-1633,-1393,-2166,7080822,33.032887989558276
2020-07-30,USA_Arizona,2525,2339,232,366,413,-918,7080822,35.65970165610716
2020-07-31,USA_Arizona,3212,2525,186,712,190,-734,7080822,45.36196503739255
2020-08-01,USA_Arizona,2992,3212,687,1105,-145,-698,7080822,42.25498113072183
2020-08-02,USA_Arizona,1465,2992,-220,653,-748,250,7080822,20.689688287602767
2020-08-03,USA_Arizona,1030,1465,-1527,-1060,-508,-894,7080822,14.546333744867475
2020-08-04,USA_Arizona,1008,1030,-435,-2182,-783,-529,7080822,14.235635354200403
2020-08-05,USA_Arizona,1698,1008,-22,-1984,-1099,-2492,7080822,23.980266697849487
2020-08-06,USA_Arizona,1453,1698,690,233,-641,-228,7080822,20.520216438148
2020-08-07,USA_Arizona,1397,1453,-245,423,-1072,-882,7080822,19.729347807359087
2020-08-08,USA_Arizona,1054,1397,-56,389,-1815,-1960,7080822,14.885277443777008
2020-08-09,USA_Arizona,816,1054,-343,-644,-1938,-2686,7080822,11.524085762924134
2020-08-10,USA_Arizona,600,816,-238,-637,-649,-1157,7080822,8.473592472738336
2020-08-11,USA_Arizona,1214,600,-216,-797,-430,-1213,7080822,17.144902103173898
2020-08-12,USA_Arizona,706,1214,614,160,206,-893,7080822,9.970593809588774
2020-08-13,USA_Arizona,1351,706,-508,-110,-992,-1633,7080822,19.07970571778248
2020-08-14,USA_Arizona,927,1351,645,751,-102,-1174,7080822,13.091700370380726
2020-08-15,USA_Arizona,933,927,-424,-287,-470,-2285,7080822,13.17643629510811
2020-08-16,USA_Arizona,883,933,6,227,-121,-2059,7080822,12.470303589046583
2020-08-17,USA_Arizona,468,883,-50,-468,67,-582,7080822,6.609402128735901
2020-08-18,USA_Arizona,915,468,-415,-459,-132,-562,7080822,12.92222852092596
2020-08-19,USA_Arizona,637,915,447,-18,-299,-93,7080822,8.996130675223865
2020-08-20,USA_Arizona,723,637,-278,-246,-69,-1061,7080822,10.210678929649694
2020-08-21,USA_Arizona,619,723,86,255,-628,-730,7080822,8.741922901041715
2020-08-22,USA_Arizona,996,619,-104,-296,-308,-778,7080822,14.066163504745637
2020-01-22,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-01-23,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-01-24,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-01-25,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-01-26,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-01-27,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-01-28,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-01-29,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-01-30,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-01-31,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-01,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-02,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-03,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-04,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-05,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-06,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-07,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-08,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-09,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-10,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-11,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-12,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-13,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-14,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-15,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-16,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-17,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-18,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-19,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-20,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-21,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-22,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-23,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-24,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-25,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-26,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-27,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-28,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-02-29,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-03-01,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-03-02,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-03-03,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-03-04,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-03-05,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-03-06,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-03-07,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-03-08,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-03-09,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-03-10,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-03-11,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-03-12,USA_Arkansas,0,0,0,0,0,0,2961605,0.0
2020-03-13,USA_Arkansas,9,0,0,0,0,0,2961605,0.30388927625392315
2020-03-14,USA_Arkansas,3,9,9,9,9,9,2961605,0.10129642541797437
2020-03-15,USA_Arkansas,0,3,-6,3,3,3,2961605,0.0
2020-03-16,USA_Arkansas,0,0,-3,0,0,0,2961605,0.0
2020-03-17,USA_Arkansas,0,0,0,-9,0,0,2961605,0.0
2020-03-18,USA_Arkansas,1,0,0,-3,0,0,2961605,0.03376547513932479
2020-03-19,USA_Arkansas,58,1,1,1,1,1,2961605,1.958397558080838
2020-03-20,USA_Arkansas,38,58,57,58,58,58,2961605,1.283088055294342
2020-03-21,USA_Arkansas,22,38,-20,38,29,38,2961605,0.7428404530651453
2020-03-22,USA_Arkansas,43,22,-16,21,19,22,2961605,1.451915430990966
2020-03-23,USA_Arkansas,27,43,21,-15,43,43,2961605,0.9116678287617694
2020-03-24,USA_Arkansas,27,27,-16,-11,27,27,2961605,0.9116678287617694
2020-03-25,USA_Arkansas,61,27,0,5,27,27,2961605,2.0596939834988124
2020-03-26,USA_Arkansas,55,61,34,18,60,61,2961605,1.8571011326628637
